X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12
0.017725918,0.16068448,0.058918998,0.8091374,0.043960076,0.00010647363,0.0005492603,0.00028517432,0.0006979952,0.00034732692,0.00024286579,0.0017431845
0.014794711,0.16516939,0.061008938,0.80340785,0.038739357,3.15616e-05,0.00020952718,0.00010573776,0.00028011776,0.00014605408,8.906836e-05,0.0007238952
0.016356,0.15515985,0.055963863,0.81175435,0.03805963,7.154e-05,0.00038738103,0.00016972296,0.0005127772,0.00027083655,0.00020544913,0.0012234348
0.0051789805,0.16446754,0.060886495,0.80931664,0.026112644,1.3741904e-06,1.8742521e-05,5.324951e-06,2.525281e-05,1.0526872e-05,5.761762e-06,0.00011147043
0.005126425,0.15466164,0.049325425,0.81556255,0.026626252,5.7904555e-07,1.2337445e-05,3.912679e-06,1.4576595e-05,5.8569185e-06,3.3345807e-06,7.396845e-05
0.02039084,0.15913725,0.056201354,0.8107871,0.042658582,0.00013421343,0.0007265,0.00035068023,0.00093708286,0.00045295118,0.0003776419,0.002177587
0.009002999,0.16433881,0.06063414,0.80245394,0.035483066,7.2993444e-06,7.272218e-05,2.6703601e-05,8.849039e-05,4.1779655e-05,2.7028571e-05,0.00033598806
0.028966563,0.16430713,0.058286227,0.81466603,0.046091072,0.00040829706,0.0017998832,0.0008366749,0.0021239887,0.0010442536,0.00096293434,0.004243394
0.005899522,0.17565721,0.064909995,0.7935728,0.03119944,1.9890101e-06,2.007944e-05,7.688979e-06,2.9790068e-05,1.3579627e-05,6.7792516e-06,0.00014114058
0.014971531,0.16802685,0.058901392,0.8042215,0.03607862,5.7450892e-05,0.00031259915,0.00015356635,0.00044591413,0.00023080889,0.00015395459,0.001179865
0.0026598766,0.15684786,0.04619188,0.81500053,0.019642053,2.7313257e-08,1.0674911e-06,3.3168976e-07,1.545925e-06,4.6048402e-07,2.196961e-07,9.339671e-06
0.003034335,0.16146033,0.055117752,0.8047287,0.024548389,1.4961086e-07,2.7409394e-06,8.5769693e-07,4.206635e-06,1.4884635e-06,8.211823e-07,2.6767239e-05
0.0065341713,0.17504801,0.06847917,0.79701096,0.04089783,7.4314113e-07,1.1384814e-05,4.642188e-06,1.7039643e-05,6.1203377e-06,3.365343e-06,7.646613e-05
0.0071983356,0.16382231,0.057735883,0.8013289,0.02922837,6.0873904e-06,4.543555e-05,2.1406331e-05,8.038296e-05,3.457416e-05,2.08745e-05,0.00021189384
0.008711956,0.14952822,0.05188683,0.8219355,0.032698,6.296444e-06,7.9344936e-05,2.5435069e-05,8.3657746e-05,3.7576807e-05,2.6204383e-05,0.00029192923
0.018604826,0.15462151,0.054426942,0.81540287,0.03706529,0.00011114415,0.00057667744,0.00026704758,0.0008325005,0.0004113139,0.00032960583,0.0019904445
0.0053398814,0.17284966,0.065728284,0.80340225,0.03674538,5.6673997e-07,7.515809e-06,3.913328e-06,1.3671077e-05,5.350158e-06,2.5664658e-06,6.488094e-05
0.0068414733,0.16818435,0.05993859,0.8001139,0.02788617,5.7664893e-06,4.812338e-05,2.0255808e-05,6.680196e-05,3.076286e-05,1.7369386e-05,0.00024113346
0.003856393,0.15704016,0.053044096,0.80634856,0.023445893,3.874504e-07,7.0214405e-06,2.062409e-06,9.092129e-06,4.054133e-06,2.1211865e-06,4.7719586e-05
0.013543739,0.1694654,0.06428926,0.80302083,0.03988599,3.680915e-05,0.00022264698,0.00011439826,0.0003379322,0.0001453041,0.00010902045,0.0007817169
0.011202888,0.17315407,0.06682052,0.7974385,0.041020416,1.2167609e-05,0.000102626196,4.227526e-05,0.00013148588,6.427693e-05,3.8311337e-05,0.00043425112
0.0052902494,0.18835838,0.08084083,0.78888017,0.03445193,5.387147e-07,9.165362e-06,3.2437238e-06,1.3343279e-05,3.932655e-06,2.7603194e-06,5.318548e-05
0.0018211016,0.1465638,0.054362252,0.8157835,0.02100163,4.1168583e-08,1.4984176e-06,2.9217188e-07,1.5068839e-06,5.8875287e-07,2.7274535e-07,1.2571432e-05
0.005959684,0.18212877,0.073539056,0.7944864,0.041442312,8.974273e-07,1.220574e-05,5.428997e-06,1.8366296e-05,7.0436527e-06,3.8111953e-06,7.9518475e-05
0.0065716603,0.17006855,0.06454758,0.8022274,0.0286735,2.7874478e-06,2.553878e-05,1.1023742e-05,4.5150045e-05,1.853486e-05,1.0120741e-05,0.00013380095
0.010824988,0.16101055,0.058487587,0.8127456,0.037029576,1.338498e-05,0.0001311368,4.609758e-05,0.0001473629,6.574961e-05,4.9587263e-05,0.00054423086
0.01586009,0.16940573,0.06296001,0.80202967,0.04104919,6.478319e-05,0.00036871387,0.00016202,0.0005090842,0.00024998432,0.00019275499,0.0011988733
0.003647018,0.17121042,0.06355776,0.8046692,0.028790774,2.4821387e-07,4.5247252e-06,1.9063948e-06,7.5439016e-06,2.3880611e-06,1.2641069e-06,2.784908e-05
0.0077648223,0.16932364,0.060965776,0.8082015,0.03130919,3.9720057e-06,4.3579665e-05,1.6324984e-05,5.594891e-05,2.086859e-05,1.3263934e-05,0.00021734477
0.010677682,0.15667142,0.051991366,0.81020117,0.033315472,1.38473515e-05,0.00011980003,4.8103102e-05,0.0001629353,6.903942e-05,5.2964908e-05,0.00050785387
0.0038715347,0.17060527,0.057998948,0.80927724,0.024027748,3.739477e-07,7.875604e-06,2.3612592e-06,1.0195936e-05,4.104779e-06,2.5272548e-06,5.4176155e-05
0.0056547504,0.16810359,0.062457122,0.80070925,0.030674102,2.2370673e-06,2.2961816e-05,9.739487e-06,3.357229e-05,1.3713791e-05,7.947984e-06,0.00015392009
0.017553085,0.16392924,0.06129725,0.8055753,0.041190207,0.00010782024,0.00045631328,0.00024453687,0.0007076491,0.00037323695,0.00025475127,0.0016318581
0.004981303,0.17665493,0.06061315,0.80024856,0.031289913,3.2708812e-07,7.523009e-06,2.6109221e-06,9.793732e-06,3.7924037e-06,1.962419e-06,4.895563e-05
0.010424618,0.16615869,0.05968642,0.80639356,0.036440335,6.744095e-06,7.4173855e-05,2.6675221e-05,9.7731805e-05,4.015304e-05,2.827177e-05,0.00038851216
0.005476991,0.14992242,0.050848007,0.81819063,0.023995593,1.4521542e-06,1.5018244e-05,6.1623714e-06,2.440156e-05,1.236726e-05,5.633205e-06,8.8332396e-05
0.010732175,0.16428931,0.061063964,0.80792046,0.03735311,1.3436277e-05,9.922764e-05,5.2169864e-05,0.0001477215,5.7963225e-05,4.108514e-05,0.00041974132
0.009382516,0.17532675,0.06658035,0.8008894,0.044396978,3.7044188e-06,4.273777e-05,2.1434746e-05,5.6197397e-05,2.3613498e-05,1.438721e-05,0.0002161886
0.0016826909,0.14285636,0.04407289,0.82043934,0.015751349,6.991467e-08,1.4101632e-06,4.1296147e-07,2.0844743e-06,8.2247317e-07,4.497187e-07,1.3524312e-05
0.007770254,0.14820126,0.052635845,0.82253385,0.029575165,5.337489e-06,4.5393757e-05,1.978461e-05,6.543493e-05,3.1859803e-05,1.9620129e-05,0.00022784986
0.003145945,0.15808068,0.050690334,0.8113556,0.025203524,1.5151582e-07,3.5900591e-06,1.1101887e-06,4.9862506e-06,1.8854033e-06,8.985663e-07,3.255459e-05
0.013365104,0.1669784,0.06012626,0.80643797,0.042985976,2.1465738e-05,0.00015708193,7.8304045e-05,0.00021497236,0.000100002384,7.053568e-05,0.000590182
0.02675186,0.16380446,0.060904834,0.8063603,0.04842049,0.0003711904,0.0013151948,0.0007636063,0.0019366579,0.0010629942,0.00079807866,0.0038220303
0.008927178,0.1650336,0.05924122,0.8048634,0.0363528,4.0898326e-06,4.825748e-05,2.1846474e-05,5.990249e-05,2.284566e-05,1.6045353e-05,0.00020493283
0.015903436,0.15928973,0.0550717,0.8113592,0.03938797,5.1263665e-05,0.0003625377,0.00015060432,0.0004314137,0.000201564,0.00016162207,0.0011752426
0.014602175,0.16238499,0.06061102,0.80578285,0.04215255,6.058325e-05,0.00037908467,0.00014567909,0.0004669992,0.0002421114,0.00019025072,0.001325112
0.014370051,0.16716461,0.05944694,0.80555254,0.04227212,4.4632015e-05,0.0002929533,0.00013599484,0.0003915984,0.00017261895,0.00014432646,0.0009861473
0.0029526635,0.16182993,0.05430278,0.8105707,0.02209527,1.3819941e-07,2.940388e-06,9.098323e-07,4.696572e-06,1.5739218e-06,8.84061e-07,2.3304594e-05
0.021008372,0.15851644,0.05530811,0.8103844,0.040548697,0.00013774681,0.0007211252,0.00032493268,0.00090184965,0.00044965264,0.00038806096,0.0019675265
0.0071996883,0.17924505,0.06331418,0.79632616,0.03805167,1.1320831e-06,1.8589435e-05,7.190999e-06,2.432048e-05,9.139317e-06,5.524577e-06,0.00010926242
0.009884927,0.15737878,0.056121673,0.8117155,0.039367825,9.193989e-06,7.958098e-05,3.506262e-05,0.00010313555,4.4168548e-05,3.0419238e-05,0.00037477523
0.008115177,0.1717889,0.06425308,0.8015709,0.036678582,5.421097e-06,5.492456e-05,2.0086069e-05,7.429512e-05,3.6812275e-05,1.9296622e-05,0.00030518975
0.027150854,0.16051084,0.058080625,0.8133626,0.04560995,0.00046673085,0.001873579,0.0008530172,0.0023362893,0.001288496,0.0011375183,0.0048090704
0.005164001,0.15920345,0.052675314,0.81394017,0.027501766,1.1177996e-06,1.3869422e-05,5.911547e-06,2.10891e-05,9.447592e-06,4.610646e-06,7.9955e-05
0.002000545,0.1758632,0.07003455,0.7967977,0.025252474,2.6835188e-08,6.774429e-07,2.5309737e-07,1.3305539e-06,3.4898034e-07,1.5390448e-07,6.081553e-06
0.016046898,0.17359784,0.06851654,0.79802215,0.046970136,2.7479029e-05,0.00018928017,8.8685105e-05,0.00025900535,0.00012222772,8.575718e-05,0.0008515303
0.012216197,0.17469177,0.067625605,0.79540044,0.040993292,2.5561563e-05,0.00018054526,7.298409e-05,0.00025461699,0.00012911456,8.6112006e-05,0.0007795358
0.0013192571,0.15176195,0.047815487,0.80888623,0.018499373,4.735129e-09,2.277048e-07,7.658732e-08,3.2742113e-07,1.282332e-07,3.9297426e-08,2.8844206e-06
0.013204529,0.16939358,0.05956915,0.80224645,0.03429322,3.167582e-05,0.00018998116,8.486007e-05,0.00026938925,0.00011256368,8.772063e-05,0.00069377106
0.00793364,0.16258135,0.06527567,0.8077469,0.037411116,2.5296492e-06,3.0116418e-05,1.1639988e-05,3.817381e-05,1.9674579e-05,1.0745391e-05,0.00014605255
0.0043135285,0.1667361,0.06070221,0.7951658,0.025872814,4.4595097e-07,7.801456e-06,2.47028e-06,1.1322168e-05,4.8579923e-06,2.6827672e-06,5.7360514e-05
0.009640502,0.17019296,0.06461829,0.8010154,0.037440732,6.7364267e-06,7.331746e-05,2.756706e-05,9.838082e-05,4.2746575e-05,3.0452355e-05,0.00038315332
0.012234831,0.16862434,0.06076382,0.80166364,0.03698128,2.6885253e-05,0.00018056936,7.434941e-05,0.00025169982,0.00012288579,7.848847e-05,0.0007439914
0.016458672,0.17524873,0.06700294,0.7960803,0.0434412,9.0915724e-05,0.0004402983,0.00020315756,0.0006001567,0.00033532295,0.00022579558,0.0015244038
0.0025698498,0.16633965,0.058461584,0.80683184,0.026835194,3.0156194e-08,9.539272e-07,2.8719953e-07,1.4464292e-06,4.7838125e-07,2.2706422e-07,1.0537247e-05
0.004517114,0.1756609,0.06738003,0.7900741,0.03701313,3.6334683e-07,6.271275e-06,2.4440953e-06,9.283115e-06,3.5455112e-06,1.7888116e-06,4.860623e-05
0.008372144,0.16554008,0.058623675,0.80488014,0.029971704,6.466188e-06,6.267457e-05,2.2867043e-05,8.719298e-05,3.6517555e-05,2.4942243e-05,0.00031980063
0.0066924193,0.17006181,0.062324475,0.80822676,0.029049788,1.3639724e-06,2.2058315e-05,6.851147e-06,2.8619645e-05,1.0384782e-05,7.0660367e-06,0.00011807323
0.011473156,0.1658153,0.05977084,0.80529404,0.04223997,1.1675866e-05,0.00010328545,4.6793884e-05,0.00013548473,5.8575177e-05,4.007504e-05,0.0004645942
0.0074579283,0.17358747,0.06030028,0.799842,0.0322498,3.2920125e-06,3.968761e-05,1.4610748e-05,5.195276e-05,2.4517138e-05,1.3247007e-05,0.00019946042
0.010623413,0.1678822,0.056397013,0.8101127,0.033700403,1.151919e-05,0.000103301994,3.879047e-05,0.00013974876,5.830766e-05,4.3483353e-05,0.00034818955
0.025185542,0.16171247,0.060454205,0.80725724,0.047579296,0.0003976795,0.0014985243,0.0008366457,0.0019440813,0.00096946093,0.000781943,0.0038921062
0.0068289237,0.16079971,0.05657474,0.8153442,0.028442351,1.2390672e-06,1.8030245e-05,6.599049e-06,2.4248686e-05,8.077998e-06,5.771034e-06,0.0001036341
0.0066439253,0.16433464,0.055722058,0.8110341,0.02844143,3.1181592e-06,3.952305e-05,1.3172692e-05,4.946225e-05,2.1420994e-05,1.3929429e-05,0.00018729438
0.018001769,0.17353621,0.06268569,0.8015259,0.041128896,4.1027743e-05,0.00028441407,0.00011818678,0.0003538138,0.00015920022,0.00012712617,0.00087986863
0.028746651,0.1549146,0.055636413,0.81412745,0.04504631,0.0006202825,0.0021638481,0.001158344,0.0028576695,0.0015841005,0.0013908837,0.0051423963
0.0049058874,0.18104497,0.066007964,0.79736596,0.026068196,6.0267223e-07,1.0933304e-05,3.5582746e-06,1.3817037e-05,6.235945e-06,3.304084e-06,7.21122e-05
0.009582828,0.16388017,0.058775134,0.8049612,0.032084864,6.824984e-06,6.886944e-05,3.054729e-05,8.6677166e-05,4.3683645e-05,2.5252184e-05,0.00026772264
0.006902279,0.16677296,0.05432128,0.8092194,0.030182945,1.1347182e-06,1.7987344e-05,6.953524e-06,2.3890338e-05,8.897315e-06,5.3318568e-06,9.072848e-05
0.01755187,0.1616583,0.059943825,0.807409,0.041744784,0.00011032129,0.0005409417,0.00026324307,0.0007520406,0.00040955888,0.0003049777,0.0016741052
0.008948614,0.14944004,0.05244641,0.8175653,0.032040387,8.160749e-06,7.4399126e-05,3.0131558e-05,9.56328e-05,4.0544513e-05,3.0926232e-05,0.00031918046
0.02340146,0.16188626,0.0599988,0.8121685,0.04641689,0.00019324284,0.0008920756,0.00046915136,0.001163091,0.00053200335,0.00047316056,0.0023405622
0.007640785,0.16729528,0.055033427,0.8073445,0.03198667,1.9034499e-06,2.459057e-05,9.740221e-06,3.3932854e-05,1.4232254e-05,8.3974555e-06,0.00013620585
0.0070005395,0.15880506,0.059304826,0.8059302,0.031767935,5.7118996e-06,6.408518e-05,1.8949131e-05,7.174393e-05,3.171115e-05,2.2478098e-05,0.00027537704
0.011382633,0.15909,0.055854514,0.81255,0.035298966,1.0235441e-05,0.00010185103,4.0261322e-05,0.00013918184,6.0247196e-05,4.352824e-05,0.00046188448
0.0034517825,0.17316923,0.06861983,0.7957401,0.029350353,3.5339824e-07,6.996715e-06,1.8698428e-06,8.2122215e-06,3.6797226e-06,2.0039545e-06,5.5682885e-05
0.007955527,0.17170234,0.065742776,0.7967804,0.03675899,4.4099697e-06,5.6335568e-05,1.7174973e-05,6.7456764e-05,2.930866e-05,1.9360583e-05,0.00030993106
0.005124862,0.16261573,0.052705757,0.8124232,0.025062976,8.475186e-07,1.6045076e-05,5.3255253e-06,1.9576786e-05,7.932446e-06,4.8126863e-06,9.598345e-05
0.03240812,0.16495194,0.060131487,0.81151557,0.05091161,0.00068378873,0.0024241474,0.0012688562,0.003119998,0.0016722039,0.0015038069,0.005900982
0.0063452623,0.15714699,0.053518742,0.8133929,0.03055744,1.1944323e-06,1.9117118e-05,7.2488983e-06,2.6879126e-05,1.067684e-05,6.360793e-06,0.0001133904
0.009639468,0.17403014,0.06625795,0.81011736,0.033986546,3.3047459e-06,3.9471524e-05,1.2646804e-05,4.898379e-05,1.9185241e-05,1.3950993e-05,0.0001689663
0.022953596,0.16098945,0.05991348,0.8104758,0.047378715,0.00036706706,0.0013932667,0.0007180866,0.0017910192,0.0009354505,0.000819611,0.003935953
0.0031784214,0.15376006,0.04706343,0.8167491,0.020812282,1.6121332e-07,3.5595165e-06,1.1507148e-06,5.173075e-06,1.8485061e-06,9.602608e-07,3.1056392e-05
0.01090494,0.15786435,0.057789873,0.8132296,0.039420784,1.3360646e-05,0.000107265456,5.059297e-05,0.00015095525,6.697117e-05,4.4963053e-05,0.0005174162
0.009453738,0.1628183,0.05697736,0.81393725,0.032930773,4.9703744e-06,6.1440136e-05,1.9850739e-05,7.0212074e-05,2.8280858e-05,2.117689e-05,0.00028613463
0.009641126,0.17020485,0.063220605,0.8056272,0.03660933,6.142288e-06,6.757729e-05,2.42609e-05,8.439901e-05,3.2715616e-05,2.4914762e-05,0.00031208427
0.009516456,0.16206062,0.059195403,0.80560184,0.039617985,7.411478e-06,7.4104995e-05,3.5370616e-05,9.640779e-05,4.24561e-05,2.6273845e-05,0.00034131407
0.009439486,0.1724091,0.06864917,0.7967623,0.041638896,1.0923986e-05,9.594703e-05,4.0431732e-05,0.00011893668,4.893304e-05,3.255009e-05,0.0004207821
0.016377296,0.16621523,0.06244261,0.80198544,0.044663075,5.3556207e-05,0.00033228795,0.00016477233,0.00040859744,0.00020233191,0.00014512092,0.0012204808
0.0062973932,0.1564851,0.05757051,0.81217194,0.03121641,3.08637e-06,3.9088434e-05,1.2631702e-05,4.4631033e-05,2.0685764e-05,1.1949236e-05,0.00023674403
0.0056525683,0.16628441,0.05899616,0.80131555,0.028948799,2.916632e-06,2.7429154e-05,1.0333273e-05,4.2082593e-05,2.0928319e-05,1.20291925e-05,0.00017454218
0.025688138,0.1589956,0.056730125,0.81439686,0.046055645,0.00035548845,0.0014831687,0.0007219569,0.0018264402,0.0010186047,0.00085702766,0.0036446466
0.005898236,0.15869279,0.049744308,0.82319313,0.029064586,1.0594283e-06,1.5150762e-05,6.1447195e-06,2.1580227e-05,8.049621e-06,5.1974835e-06,9.8107266e-05
0.004060207,0.16826372,0.055230506,0.8022363,0.02567725,1.9461065e-07,5.188975e-06,1.3985582e-06,6.0171305e-06,2.3421355e-06,1.2648594e-06,3.917938e-05
0.0068778824,0.16144437,0.05822831,0.80526686,0.032515712,4.8930974e-06,4.2842395e-05,1.838049e-05,6.165384e-05,2.4500285e-05,1.3803287e-05,0.00021812598
0.015967961,0.15910971,0.055197123,0.8121224,0.03977241,4.436167e-05,0.0003264672,0.00013834733,0.00039281297,0.00018367457,0.00015094088,0.0010526268
0.015607717,0.16524121,0.059263103,0.8035831,0.038814377,6.015781e-05,0.00034047512,0.00016794987,0.00047779188,0.00024550964,0.00018112185,0.0012117202
0.01464417,0.1636188,0.0624411,0.8064655,0.03992567,4.944598e-05,0.00025274782,0.00012709793,0.00039017067,0.00019415928,0.00013122085,0.0009985081
0.022685375,0.15425423,0.05115868,0.81606287,0.040402494,0.00022019616,0.0010478167,0.0005003957,0.0013115786,0.0006351425,0.00055523356,0.0027412416
0.0059573855,0.1737389,0.063177586,0.7998318,0.029411,3.026683e-06,2.9646806e-05,1.0856656e-05,4.1269897e-05,1.6079159e-05,1.1404038e-05,0.00014255442
0.00884478,0.17074355,0.06325692,0.8023761,0.03734803,5.3689623e-06,5.9954782e-05,2.2702665e-05,7.068421e-05,3.259855e-05,1.9510306e-05,0.00030909802
0.010548429,0.1609933,0.05405579,0.811651,0.030500416,9.73011e-06,8.986382e-05,3.597152e-05,0.000119511824,5.58553e-05,3.642115e-05,0.00036817032
0.01040635,0.1661968,0.064274624,0.80514216,0.041579027,6.0344623e-06,5.4672215e-05,2.3776829e-05,7.76751e-05,3.769169e-05,2.0406243e-05,0.00024681835
0.006056256,0.167843,0.063626185,0.80132645,0.032402672,9.814795e-07,1.794066e-05,5.3401623e-06,2.313376e-05,9.250293e-06,5.954026e-06,0.00011315731
0.016149478,0.16046368,0.057748035,0.8104965,0.042750914,7.728218e-05,0.00044941567,0.0001997918,0.0005793444,0.0002764503,0.00022424034,0.0016236602
0.008795871,0.17574655,0.06362808,0.798605,0.038614977,4.9548703e-06,4.359658e-05,2.1013775e-05,6.589172e-05,2.9426343e-05,1.6211296e-05,0.00021690795
0.009909538,0.15402435,0.052067637,0.8130764,0.030528398,1.4495348e-05,0.00010235303,4.535382e-05,0.00015366053,6.8009664e-05,5.037296e-05,0.00047993613
0.005966049,0.1650781,0.056301195,0.8058213,0.026955213,2.4454966e-06,2.5482219e-05,1.1138241e-05,4.2159754e-05,1.5790887e-05,1.1047286e-05,0.00014722835
0.006054884,0.16179632,0.057817947,0.8127071,0.031369366,1.4461203e-06,1.7537544e-05,8.411105e-06,2.6899846e-05,1.0581687e-05,6.1903916e-06,9.433065e-05
0.0025684421,0.1754783,0.057094034,0.7966029,0.023084143,7.827832e-08,1.9731438e-06,6.419672e-07,2.8292434e-06,1.1091104e-06,4.4499e-07,1.618607e-05
0.015828438,0.15740378,0.05651528,0.80965334,0.039246686,7.434984e-05,0.0003981032,0.00018887938,0.00053838344,0.00025701305,0.00020323698,0.0013975997
0.01710526,0.16283488,0.057251677,0.80838704,0.04146918,7.237316e-05,0.00043931368,0.000206852,0.0005171135,0.00025869513,0.00020322575,0.0014647035
0.0070843226,0.16149776,0.06135692,0.8047809,0.034115814,3.8887447e-06,3.6915208e-05,1.5555137e-05,5.3090873e-05,2.2055181e-05,1.2809504e-05,0.00019601137
0.009960418,0.17180341,0.0653597,0.8037863,0.037089065,9.213632e-06,7.372501e-05,3.0333551e-05,0.00011766569,5.107877e-05,3.0353429e-05,0.00034906616
0.011800141,0.16658291,0.062213358,0.80286014,0.035609726,3.472388e-05,0.00019443347,9.080603e-05,0.000277044,0.00011752137,8.5808635e-05,0.00081141817
0.016107665,0.17330508,0.06579147,0.8052669,0.04022721,3.725731e-05,0.00029555446,0.000104446226,0.0003388242,0.00015736677,0.00012399848,0.00092554407
0.0065304236,0.16865434,0.06337499,0.7935754,0.03833584,2.460635e-06,2.973081e-05,1.1114759e-05,3.694317e-05,1.5375721e-05,9.8281635e-06,0.00017047537
0.0043571247,0.17002445,0.0690638,0.7977872,0.02958967,7.5338613e-07,1.2178661e-05,3.2551834e-06,1.446592e-05,6.6801354e-06,3.698171e-06,8.264228e-05
0.012477685,0.1652329,0.057571374,0.80405635,0.041324057,2.0687658e-05,0.00017102502,7.441971e-05,0.00020364433,9.354221e-05,6.611226e-05,0.000646531
0.011341635,0.17162472,0.06534442,0.8061306,0.0362589,1.1435337e-05,9.0782574e-05,3.7716283e-05,0.00014081674,5.847226e-05,4.125829e-05,0.00035695548
0.012863227,0.172322,0.0641037,0.80309445,0.039761428,2.1392249e-05,0.00018080004,6.417048e-05,0.0002240448,9.7857606e-05,7.850681e-05,0.0007064904
0.011224179,0.1709298,0.06363764,0.8007512,0.04038895,7.453141e-06,7.738306e-05,3.3594806e-05,0.000100917525,4.5632863e-05,2.9797857e-05,0.00032746408
0.0036532518,0.16574705,0.052058246,0.8072719,0.02463437,1.4717257e-07,3.3540264e-06,1.2734627e-06,4.4530384e-06,1.6339513e-06,8.559197e-07,2.2603528e-05
0.008250077,0.1729816,0.0709672,0.79249716,0.037279986,5.013281e-06,5.4154512e-05,1.776762e-05,6.934221e-05,3.3109547e-05,2.060675e-05,0.00028928634
0.00508608,0.15806487,0.054205064,0.8166141,0.027588857,4.22108e-07,7.758653e-06,2.6723872e-06,1.0874095e-05,4.0810933e-06,2.329245e-06,4.750831e-05
0.008068576,0.1657413,0.060913093,0.8037185,0.03540753,6.523941e-06,5.780249e-05,2.3432713e-05,7.77773e-05,3.295447e-05,2.2137341e-05,0.00027669687
0.006768892,0.16261522,0.056433752,0.803619,0.02787306,2.9040423e-06,2.9602847e-05,1.0363798e-05,3.7197773e-05,1.8418055e-05,1.0983174e-05,0.000121740355
0.0117961215,0.16319089,0.056772828,0.8010617,0.034127977,3.2425327e-05,0.00019164351,8.0037156e-05,0.0002713227,0.00011534609,8.200491e-05,0.000740004
0.012299721,0.16520186,0.059460383,0.80687064,0.037333813,1.696022e-05,0.0001211181,6.290773e-05,0.00018580984,8.5052154e-05,5.5806904e-05,0.0004968366
0.008426867,0.15024146,0.051938217,0.8108382,0.030038076,1.1025299e-05,8.067408e-05,3.1496264e-05,0.00010714585,5.1988245e-05,3.7624715e-05,0.0003230867
0.011781139,0.16488506,0.060788143,0.8047788,0.03695659,1.5363672e-05,0.0001328044,5.2974705e-05,0.00017633155,8.05988e-05,5.530456e-05,0.0005692079
0.00692062,0.16655642,0.061609402,0.8056447,0.029939687,1.9346644e-06,2.7878868e-05,8.246415e-06,3.2487013e-05,1.3502108e-05,8.811531e-06,0.000161276
0.008632548,0.16694799,0.058026224,0.80085355,0.028871957,1.3359219e-05,8.940516e-05,3.7744994e-05,0.00013478324,6.712584e-05,4.0083833e-05,0.00039863604
0.012051139,0.16055131,0.060238525,0.80362535,0.036613885,3.16802e-05,0.0001856517,8.065231e-05,0.0002614437,0.00013651571,9.4828676e-05,0.0006972359
0.009398906,0.17180581,0.062419467,0.8037363,0.036987793,3.882078e-06,4.4233508e-05,1.8997951e-05,6.403661e-05,2.7401024e-05,1.6064016e-05,0.0002185171
0.014783803,0.16732866,0.060807757,0.8049637,0.0392065,6.599057e-05,0.0003424524,0.00016404383,0.0004948058,0.00023168002,0.00018034705,0.0012110313
0.009818167,0.16710262,0.056372654,0.80914676,0.03683793,8.076766e-06,8.0634774e-05,3.2720764e-05,0.00010804184,3.836534e-05,3.1387e-05,0.00033727274
0.003154678,0.14177576,0.043120783,0.83001226,0.021780329,2.9213206e-07,4.715525e-06,1.6986841e-06,6.6659313e-06,3.0516755e-06,1.4994067e-06,3.401739e-05
0.0068985345,0.17038389,0.060429942,0.8017817,0.030404491,2.2109498e-06,2.5848789e-05,9.969927e-06,3.952878e-05,1.6721024e-05,8.8583265e-06,0.00017481732
0.005768877,0.15900594,0.0564807,0.8070998,0.029810367,3.0802626e-06,3.056052e-05,1.1516981e-05,4.4623375e-05,1.8891717e-05,1.2922004e-05,0.00020882653
0.0038100735,0.16267926,0.054398313,0.8105811,0.027612079,1.3383675e-07,3.5019432e-06,1.2646508e-06,4.558382e-06,1.4508613e-06,8.593582e-07,2.6438778e-05
0.005883472,0.16937627,0.060377095,0.8036627,0.030842306,1.1626502e-06,1.7342722e-05,5.797009e-06,2.1791917e-05,9.830142e-06,5.028182e-06,8.4371255e-05
0.010866356,0.16576345,0.059739266,0.8037558,0.0370712,1.35586115e-05,9.4864954e-05,4.448211e-05,0.0001504612,7.6656754e-05,4.2156742e-05,0.00044841008
0.0060422276,0.14970914,0.05202683,0.82178396,0.029705755,2.3975356e-06,2.4931232e-05,9.8246865e-06,3.8021655e-05,1.647904e-05,8.821192e-06,0.00013401674
0.005516895,0.16622174,0.056130487,0.8053507,0.026422685,1.6793917e-06,1.6897773e-05,7.075828e-06,2.6508433e-05,1.1844619e-05,5.8800097e-06,9.909413e-05
0.004210211,0.1735718,0.05890596,0.8028938,0.03634845,2.2286571e-07,5.593425e-06,2.0629893e-06,6.5955255e-06,2.4316594e-06,1.3518178e-06,3.778472e-05
0.012321625,0.16519448,0.05965382,0.8056102,0.03795955,3.1185104e-05,0.00020016533,8.257177e-05,0.00026718283,0.00014889937,9.7504766e-05,0.00072420266
0.0036232292,0.15644893,0.050676797,0.8176657,0.025243223,2.2503264e-07,5.4803922e-06,1.5496684e-06,6.288097e-06,2.4313256e-06,1.4057268e-06,3.2307296e-05
0.016314764,0.17641976,0.06787619,0.79700196,0.04263737,7.637103e-05,0.00043680175,0.00019904834,0.0005548585,0.0002828508,0.00021474723,0.0016020058
0.015453719,0.17243528,0.063877344,0.8058003,0.04162011,3.613952e-05,0.00024986398,0.000118635384,0.00033100462,0.00014793407,0.00011333873,0.0009496698
0.0036649744,0.16852492,0.063746475,0.8018585,0.028372703,5.611772e-07,9.217183e-06,2.7791316e-06,1.2344412e-05,5.3339827e-06,3.0863491e-06,7.983394e-05
